,N,P,K,temperature,humidity,ph,rainfall,state,label
12868,12,45,21,31.794875070167333,47.570150286218386,6.484906986588014,66.29788303738208,Himachal Pradesh,mothbeans
12869,20,41,20,31.167988905520012,62.733263586994525,8.711246968085213,38.89401905727605,Maharashtra,mothbeans
12870,0,57,17,30.15481671317254,57.50674371220738,7.556254289875778,73.21855820037044,Jammu and Kashmir,mothbeans
12871,3,55,15,27.912395919183716,45.40425907761477,4.087019028671143,62.20203250415584,Jammu and Kashmir,mothbeans
12872,9,40,18,29.60653039158072,49.00897883439955,6.346369314521063,35.87742544981709,Maharashtra,mothbeans
12873,11,39,15,27.406203400201754,44.873683906074604,3.563987936044008,63.03061138122642,Maharashtra,mothbeans
12874,12,53,20,25.120472110999977,54.765525693791574,6.198462101198881,69.58958973547603,Maharashtra,mothbeans
12875,14,47,16,24.60552546538409,63.01896124265025,7.70981658988472,60.36545983425106,Maharashtra,mothbeans
12876,0,37,22,29.490425033675663,59.77696454911127,9.352772064458506,39.34561351435648,Himachal Pradesh,mothbeans
12877,19,58,22,27.21287542014012,43.49035837893291,4.108093214179681,44.650738696849466,Himachal Pradesh,mothbeans
12878,23,40,16,28.254892292433553,53.48041462743527,7.508322495427312,39.26463405026954,Maharashtra,mothbeans
12879,28,44,15,29.015242521512743,49.44714726056759,5.967899000976759,39.35042312206083,Jammu and Kashmir,mothbeans
12880,31,41,21,24.590006106501693,59.098881654160856,3.709012300593713,37.25326828023727,Himachal Pradesh,mothbeans
12881,13,38,24,27.26392498948994,47.29374599004862,6.9330996971223176,38.191080242558705,Jammu and Kashmir,mothbeans
12882,12,59,22,25.089800103986136,52.249759882071785,8.017450031870993,70.41334780950558,Jammu and Kashmir,mothbeans
12883,12,36,22,26.96831124938533,58.99601151481558,7.907446434784656,35.47417816676109,Himachal Pradesh,mothbeans
12884,16,58,19,30.955080494680054,58.262744762543974,9.660594875874079,55.916832150659985,Himachal Pradesh,mothbeans
12885,17,41,24,24.47019373368864,54.65632303041608,5.752932709573371,55.47644190721718,Maharashtra,mothbeans
12886,32,54,20,31.863745089363338,53.11362397960842,4.721385140079959,70.2651201851858,Himachal Pradesh,mothbeans
12887,28,52,20,30.247370849764472,54.112790213502294,5.593505022457023,51.77489209763196,Jammu and Kashmir,mothbeans
12888,3,42,23,31.35740131818588,62.787913206062484,7.002064632527457,45.860701227205396,Jammu and Kashmir,mothbeans
12889,17,53,17,30.094622638978194,51.3015690760495,6.6974011660374835,32.711100173677465,Maharashtra,mothbeans
12890,37,49,21,29.015496161928507,52.4272116537487,7.473572815373284,43.11886084012012,Maharashtra,mothbeans
12891,17,54,20,27.165912095702744,45.172095808389514,4.417377410457831,74.17343891343202,Himachal Pradesh,mothbeans
12892,24,52,20,28.849703431120023,64.55698753133353,4.620849770403202,60.21892131438041,Jammu and Kashmir,mothbeans
12893,6,59,21,26.825523186866654,64.39691837339818,7.586216680132397,70.41857259522783,Maharashtra,mothbeans
12894,30,47,22,30.38259698499899,42.47478703062056,4.904330273946252,57.374967650163256,Himachal Pradesh,mothbeans
12895,23,47,21,24.15682179345342,58.36946797752123,9.616101725604404,44.78623574491468,Jammu and Kashmir,mothbeans
12896,37,36,22,27.22475921115487,52.679621312857364,8.597867894422329,37.39844237344839,Himachal Pradesh,mothbeans
12897,10,40,18,26.04724404720924,59.15563994340603,3.796226925546096,35.96870166024308,Himachal Pradesh,mothbeans
12898,4,45,24,28.16056885899666,44.32584777599561,4.454986084849402,38.16242620941959,Jammu and Kashmir,mothbeans
12899,29,35,21,25.89019512791779,42.020218834746615,9.032134637382097,31.085478434216554,Maharashtra,mothbeans
12900,30,54,18,30.855260283884565,60.14862842535068,9.087637255473718,54.894270926320644,Jammu and Kashmir,mothbeans
12901,29,38,19,28.252859523311464,41.27820681527228,6.232891797254238,53.826019792281464,Himachal Pradesh,mothbeans
12902,20,58,22,24.72834039205932,42.144884995885,5.325895748372516,71.79956460807654,Jammu and Kashmir,mothbeans
12903,13,49,15,25.58266602836985,57.33399510443432,5.33558044862843,58.16916287877844,Himachal Pradesh,mothbeans
12904,8,49,16,25.60122644354195,41.0025999256683,5.21135116636154,31.072805450400406,Maharashtra,mothbeans
12905,32,44,16,28.207884417270947,56.99521470649678,8.507652707120549,59.7898875895973,Maharashtra,mothbeans
12906,4,54,24,25.889421263496722,50.138368774379366,6.69140945584479,48.33640432277225,Jammu and Kashmir,mothbeans
12907,36,39,21,30.835762810204756,46.06554923785473,3.856113499305001,34.86644144234331,Jammu and Kashmir,mothbeans
12908,28,41,21,26.626808066812,56.68872868236197,9.924160292617454,58.65492104589974,Jammu and Kashmir,mothbeans
12909,23,43,23,29.38598208613,64.2228215704156,8.597137705143748,42.16385500459914,Maharashtra,mothbeans
12910,34,38,18,26.381647049174685,53.642575163733305,6.788749045177327,37.1735888601377,Jammu and Kashmir,mothbeans
12911,1,57,15,29.28497630419515,52.48786029471951,4.095074434384462,33.923784943901275,Jammu and Kashmir,mothbeans
12912,3,37,17,28.23047857595526,45.24929546086565,6.229061415259199,49.06319160091083,Jammu and Kashmir,mothbeans
12913,35,40,21,27.928194803314824,52.818407557788284,8.477763242294715,55.237826237673545,Jammu and Kashmir,mothbeans
12914,5,43,16,24.019396023884298,50.39851278000003,6.852477969465662,42.56911188128725,Jammu and Kashmir,mothbeans
12915,4,39,19,31.342118875131707,52.191068183896064,7.76448931356554,36.63842529728151,Himachal Pradesh,mothbeans
12916,11,52,18,31.046069764767736,48.20849570675461,8.448262450744753,32.32231371997795,Himachal Pradesh,mothbeans
12917,37,56,19,24.54993382172988,44.36685385809936,6.322016878486629,35.3135420812315,Maharashtra,mothbeans
12918,16,38,15,31.04496392465012,57.68483876277528,5.561837369288774,44.624737129412814,Maharashtra,mothbeans
12919,2,56,15,26.45389605936384,51.37953003204165,7.651612076127253,47.02489955964515,Jammu and Kashmir,mothbeans
12920,0,40,15,26.89142083988899,58.36368608235326,9.892408833523898,41.7198705042451,Maharashtra,mothbeans
12921,32,41,22,30.08720337513713,54.53135401749586,4.7943318990597055,52.61337240963359,Himachal Pradesh,mothbeans
12922,5,55,15,26.769975917494087,61.748479446996456,5.333357532058127,48.164113214751765,Himachal Pradesh,mothbeans
12923,24,37,20,31.25274252049666,52.02424148510308,6.2305601985900845,66.25610227974448,Himachal Pradesh,mothbeans
12924,36,37,20,27.899158748305865,53.60559995390815,9.50699305303512,36.14862103773227,Himachal Pradesh,mothbeans
12925,20,47,19,31.288632098747534,64.05773036232759,7.795796716111991,65.89397179330956,Jammu and Kashmir,mothbeans
12926,30,48,23,25.49875453719538,48.18124399913272,9.675704975733844,49.040015287211176,Maharashtra,kidneybeans
12927,28,55,17,29.568364228922995,59.78588397685685,8.285038143094646,40.799500542076544,Maharashtra,kidneybeans
12928,29,59,16,25.433611654473616,57.08655158861558,8.116070573727828,61.0675031023042,Himachal Pradesh,kidneybeans
12929,5,38,16,28.493288619896042,40.37885879549039,3.957208763580254,68.64551806031068,Maharashtra,kidneybeans
12930,19,59,21,25.308291737483472,45.119192566812956,7.47688670915859,34.964136183275414,Himachal Pradesh,kidneybeans
12931,5,37,18,31.51868878752977,51.18737709105978,7.17987906280627,68.7112187246779,Himachal Pradesh,kidneybeans
12932,6,58,23,25.395447438333484,44.201132555010894,6.128919339374505,68.21717473540684,Maharashtra,kidneybeans
12933,4,54,19,31.519522999182268,58.028103741858445,5.879667649790523,50.81318785104807,Himachal Pradesh,kidneybeans
12934,21,42,22,28.54916744349135,63.02245887125389,6.876868076507779,71.07537516406217,Himachal Pradesh,kidneybeans
12935,6,54,17,31.544699440215325,51.44558045296225,5.888231733394641,53.4135793768738,Himachal Pradesh,kidneybeans
12936,32,51,24,25.22513328221183,61.110510332406264,4.793873664734754,68.11819034168686,Jammu and Kashmir,kidneybeans
12937,8,47,16,25.274977273369405,41.122103205666214,7.817475974265393,66.00998406480838,Jammu and Kashmir,kidneybeans
12938,24,54,18,31.541166025370682,55.41726995378981,4.8999210764863,57.20894931686003,Jammu and Kashmir,kidneybeans
12939,10,54,22,29.85449860915252,61.96145852679615,5.547288053903466,72.69998252973494,Jammu and Kashmir,kidneybeans
12940,35,39,23,28.924934382574726,50.42594574279134,8.38103031239799,36.10010545430702,Jammu and Kashmir,kidneybeans
12941,32,35,15,26.032450055911973,62.21999895131712,6.2171306945889935,53.284192050571875,Maharashtra,kidneybeans
12942,30,40,16,30.2036053491938,42.09066754845536,7.349114079525426,43.63166535303382,Jammu and Kashmir,kidneybeans
12943,28,51,20,26.428280503132534,46.0288001204159,5.424299409731196,32.71780852963832,Maharashtra,kidneybeans
12944,26,51,21,26.927530952518516,59.39492724315639,6.677035125372674,70.9942154109871,Maharashtra,kidneybeans
12945,33,52,15,24.16475444315909,53.553286237953444,9.375639926953006,48.58898620845362,Jammu and Kashmir,kidneybeans
12946,0,47,16,30.24072618714479,56.737548520678104,6.642585267337729,49.179930420450034,Himachal Pradesh,kidneybeans
12947,2,54,19,31.150892955699767,51.85649074644693,6.652839267067359,44.16151926227494,Maharashtra,kidneybeans
12948,17,41,23,25.744494941819067,61.05560537861554,8.053537063089745,50.81606440701195,Maharashtra,maize
12949,39,40,17,31.36025763324271,60.959823867759184,4.750094413051009,65.85847148692577,Jammu and Kashmir,maize
12950,34,52,16,26.6764525321993,58.084974715484805,9.204870741198182,34.87558447812621,Himachal Pradesh,maize
12951,35,54,18,24.615219928354346,48.05028390579916,6.50169965520578,48.28433175277786,Jammu and Kashmir,maize
12952,39,40,18,30.26768321326669,58.527266810825104,5.364001640641353,60.362748098239024,Jammu and Kashmir,maize
12953,16,35,18,24.191617094478705,50.33094036443855,3.826532683460947,38.67924744149621,Jammu and Kashmir,maize
12954,34,42,21,27.697230929119677,40.93694845787917,8.152024338145262,40.05675518300722,Jammu and Kashmir,maize
12955,21,36,18,26.805011221063374,63.66061892109085,9.652315666480183,31.684164951613557,Maharashtra,maize
12956,37,44,21,26.35215484482376,47.01092122253985,6.810379703922445,41.23716779353914,Maharashtra,maize
12957,17,50,20,25.099847491409477,58.302721190312134,7.900081391863931,33.10625107586288,Maharashtra,maize
12958,13,49,20,30.90319211864806,46.343859398505856,6.6513138255055075,36.55615164620121,Himachal Pradesh,maize
12959,37,59,23,27.404485524715685,42.73268058298804,7.431510739069611,71.2351808096908,Maharashtra,maize
12960,5,58,19,29.177570400019544,41.0541296557071,5.026013762641418,47.89144569637094,Himachal Pradesh,maize
12961,14,37,22,26.238211264746266,59.980358879436274,5.138883761586336,37.22835073573931,Himachal Pradesh,maize
12962,30,40,15,26.06094787303006,61.59295339037796,9.70742222977291,52.15902186586334,Maharashtra,maize
12963,26,46,16,29.603874099399434,48.18885702126009,7.4911205136726515,59.697049304459355,Jammu and Kashmir,maize
12964,14,57,15,26.718169484753297,63.26267712963178,5.531368754024886,51.581048038888724,Maharashtra,maize
12965,26,37,23,30.129638351180798,45.565682908675505,5.802530677685192,31.784893888452753,Himachal Pradesh,maize
12966,4,46,17,28.816053780143136,46.81851563288278,6.250224751874006,34.96021721802179,Himachal Pradesh,maize
12967,34,35,22,30.482871471111213,42.72225285971993,4.393272485834714,36.65238049466703,Maharashtra,maize
12968,36,52,20,30.507567863337663,50.387767818167404,6.645141861735398,62.32373183737514,Jammu and Kashmir,maize
12969,37,53,17,24.337328758576298,40.55298410370673,8.011148064235513,57.364960759268705,Jammu and Kashmir,maize
12970,12,53,15,29.55609939171943,63.981502155189425,9.77162960416771,62.146673160929126,Maharashtra,maize
12971,12,36,23,25.067637789364046,61.63798428955021,9.467470670448629,54.413239138254724,Maharashtra,maize
12972,30,45,20,30.446720797306227,63.757250137826034,7.001519256606187,42.5498689688273,Himachal Pradesh,maize
12973,0,47,15,25.367054863723663,63.48682581384864,5.517587218071555,67.53755196799756,Maharashtra,maize
12974,16,53,16,24.638041241572484,55.16294696759373,7.865060949544187,61.78133559866918,Himachal Pradesh,maize
12975,21,46,24,26.248626774494515,41.895238440026986,5.2215498782967975,61.79265330621453,Jammu and Kashmir,maize
12976,10,35,21,25.872141790876814,60.325842649199394,4.8622156366933735,39.50359329248795,Maharashtra,maize
12977,37,44,15,25.813680758595122,56.19487880610522,9.185403886311825,41.190678628658,Himachal Pradesh,maize
12978,28,41,24,27.446036086569066,62.14223547415743,6.064466994047429,69.78082273491972,Himachal Pradesh,maize
12979,32,45,18,28.23771650740715,57.2631679681479,6.968434851161369,48.862780943508085,Jammu and Kashmir,maize
12980,18,52,19,30.43009029771911,54.6196867596604,9.58796903937981,37.15933223528228,Maharashtra,maize
12981,3,47,23,30.348492902533366,53.19631814014259,8.561885016582329,57.691715085510154,Himachal Pradesh,maize
12982,19,48,18,25.616312744888912,61.80877182109996,6.026672676356226,63.562618991721706,Himachal Pradesh,maize
12983,37,54,20,31.210434417102302,48.01095500263733,9.26925632778438,47.718821443393736,Jammu and Kashmir,maize
12984,2,55,21,24.587539469885066,57.87399993947011,7.1774882143636995,34.29695489423357,Maharashtra,maize
12985,16,35,22,29.295805951730912,63.75332569930296,6.765399212097416,62.697320780948814,Himachal Pradesh,maize
12986,36,37,20,25.946803703805664,50.21553446271979,9.344027721062403,39.025587349081064,Maharashtra,maize
12987,3,40,21,30.781413484961572,49.196467883145836,4.066204976495113,60.388365297584315,Maharashtra,maize
12988,16,43,23,30.663964639566252,47.3381632903456,5.329305666653433,72.72989934187456,Himachal Pradesh,maize
12989,0,52,24,25.281483100778598,58.774931756964,3.963952950474662,42.61442007441789,Jammu and Kashmir,maize
12990,0,56,20,30.036789036131893,51.53654403986793,9.300528706668945,45.5915018716108,Jammu and Kashmir,maize
12991,16,45,21,24.617562177665995,49.587022476685085,4.637398262590892,62.24648572582332,Maharashtra,maize
12992,19,50,21,26.001466027938935,55.4844265800234,6.1047307880891095,60.43313322307248,Maharashtra,maize
12993,6,51,20,26.13759513563133,47.82930223081069,4.524141275123771,62.59144139564289,Maharashtra,maize
12994,0,59,17,31.483617219137408,58.22471702531687,6.355869582760772,33.96733449319054,Jammu and Kashmir,maize
12995,32,43,18,27.029819139450215,64.94781908478818,5.896598934573651,36.559212832122476,Maharashtra,maize
12996,2,58,15,28.520753459288507,56.773106839812385,8.983068337663166,55.970761227928605,Jammu and Kashmir,maize
12997,29,44,23,24.420414924755175,48.04335955910494,7.225100848099924,73.27126558202598,Jammu and Kashmir,maize
12998,27,41,22,27.30009816806417,60.7516964611695,8.615910218607716,61.467936517737584,Jammu and Kashmir,maize
12999,10,39,20,26.987343563712066,41.4768912984221,3.8560020158172104,38.05044585934661,Jammu and Kashmir,maize
13000,19,43,23,28.220329944317232,88.46466611478313,6.301135707781695,56.62806463021147,Maharashtra,mungbean
13001,35,38,23,27.630337223429358,88.43889109673283,6.592023337069555,36.27945414686396,Maharashtra,mungbean
13002,32,41,18,28.823864369590932,82.3915289761275,6.747597962631698,45.18035375177401,Jammu and Kashmir,mungbean
13003,38,49,15,29.132760624523776,87.0744995772945,6.862256232356034,50.06708911920636,Maharashtra,mungbean
13004,37,55,24,29.047567797923225,86.19367583856716,6.269197212675013,36.60177361803982,Maharashtra,mungbean
13005,22,42,23,29.083468429331006,88.27138508569446,6.386965482914385,53.047910426960925,Jammu and Kashmir,mungbean
13006,32,52,23,27.956817848380986,88.612502544682,6.735512290383756,56.36885343768063,Maharashtra,mungbean
13007,36,48,23,27.077128074024067,81.78842001048923,6.648297145950447,56.651445700892296,Himachal Pradesh,mungbean
13008,14,39,21,27.56098165851405,84.68828666934698,6.538743667942893,48.77804783630742,Maharashtra,mungbean
13009,26,53,23,27.737092681441247,82.43182377638726,6.730714231063054,55.71498655354368,Jammu and Kashmir,mungbean
13010,3,51,24,27.21691722908911,81.08598712445412,6.363993255004458,40.03253795256504,Maharashtra,mungbean
13011,2,45,15,28.597885152813095,86.73077996248264,7.1422690257149295,55.909790114012615,Himachal Pradesh,mungbean
13012,4,58,21,29.050931521965403,81.43123394285277,6.4372755425195525,37.93637224892299,Jammu and Kashmir,mungbean
13013,30,54,19,28.03548305786916,82.12092032983925,6.822621364999915,40.058985731705555,Jammu and Kashmir,mungbean
13014,34,39,18,29.754246989927164,86.22138419302993,6.519316186745372,59.23600590383336,Jammu and Kashmir,mungbean
13015,19,54,15,29.229877317402654,87.66790706641271,6.713900454724189,56.16107102410221,Himachal Pradesh,mungbean
13016,38,53,23,27.551759347795528,84.3695498772631,6.810936457081058,56.84442844236468,Maharashtra,mungbean
13017,12,51,18,29.502655496142435,80.12704999385932,6.916328277443249,50.89123932219533,Jammu and Kashmir,mungbean
13018,13,56,24,29.62829165370492,84.89196980871193,6.306480250328791,55.35820312764132,Himachal Pradesh,mungbean
13019,0,54,18,27.756270736860113,86.31046005403616,6.740775945716081,47.218308384361684,Jammu and Kashmir,mungbean
13020,16,41,16,27.26245485548721,87.67426400344752,7.17359693623698,51.35074267048652,Maharashtra,mungbean
13021,32,56,20,29.108297405282762,85.00522870727725,6.9683495627015235,57.16364845399211,Himachal Pradesh,mungbean
13022,20,51,17,28.978490722620872,85.16995300245324,6.565957964404332,56.19932217703396,Maharashtra,mungbean
13023,0,37,19,28.01283227811075,82.053481174926,6.694355869421227,59.68074145179297,Jammu and Kashmir,mungbean
13024,31,59,16,29.02557061713303,83.39567233701986,6.5548086329261235,55.800818845932966,Maharashtra,mungbean
13025,35,58,19,27.561797307449744,89.52524796059234,6.647073556144315,46.40836387209718,Himachal Pradesh,mungbean
13026,27,39,23,28.75812389871441,87.19843220509962,6.711057454966518,55.28066658924891,Jammu and Kashmir,mungbean
13027,2,41,15,27.36505444798868,82.54200390696383,7.074698247850626,50.79475205352652,Maharashtra,mungbean
13028,14,49,16,27.624466936087156,87.66422824304802,6.989620385549492,49.360581286516144,Jammu and Kashmir,mungbean
13029,22,42,24,28.25943071144352,85.52155731111851,6.6616544321496995,52.99290435950792,Maharashtra,mungbean
13030,6,40,23,27.08124301281129,85.96410878158161,6.644996449995279,38.803147959075694,Himachal Pradesh,mungbean
13031,13,41,16,28.79428665759575,84.38175289960661,7.104692824677908,38.48063726955253,Maharashtra,mungbean
13032,28,48,16,27.66841453157838,85.65165424742005,7.163961610672316,38.42359059630665,Jammu and Kashmir,mungbean
13033,12,53,23,29.756325181529157,83.56763756760039,6.322737427837376,38.583716447719496,Jammu and Kashmir,mungbean
13034,31,45,15,27.80701400648701,89.75483027832563,6.501570796752865,42.454645219867565,Maharashtra,mungbean
13035,9,44,15,28.964650273602995,88.54174378607422,7.002572553240335,42.672477444591564,Himachal Pradesh,mungbean
13036,0,38,18,29.13448430646497,86.42397081631505,6.358173867936711,37.12406934774656,Jammu and Kashmir,mungbean
13037,17,45,16,27.699024670439982,82.95077568727382,6.233944401228372,58.0465315178489,Maharashtra,mungbean
13038,34,53,17,28.027199606951694,89.1249929376377,6.684567156248251,49.26764030819137,Jammu and Kashmir,mungbean
13039,15,45,24,28.914104921403514,84.2582232741235,6.295875986385559,39.41269227972438,Jammu and Kashmir,mungbean
13040,25,47,23,28.930746614749804,84.30970784650472,6.547211642653646,53.02625844956846,Jammu and Kashmir,mungbean
13041,23,38,16,29.14444486060678,80.6647467853175,7.130147173972039,45.13830994397871,Jammu and Kashmir,mungbean
13042,9,36,20,29.357325101943538,86.19460156971596,6.43673304443821,53.41196881575719,Jammu and Kashmir,mungbean
13043,36,47,22,28.933818140698023,81.13086643569858,6.326807391135417,47.14042828884715,Himachal Pradesh,mungbean
13044,6,35,22,29.82241051084303,86.24285334945068,7.121241477670462,44.75084652939641,Himachal Pradesh,mungbean
13045,3,48,23,29.60504097162164,81.52206872758994,6.655910238581693,53.935075776756754,Jammu and Kashmir,mungbean
13046,15,37,18,29.779449431023796,87.48417526170708,6.406936545288795,38.188838631921534,Jammu and Kashmir,mungbean
13047,7,54,19,29.734552415937106,81.27742727114298,6.784997228703045,36.71716571406761,Himachal Pradesh,mungbean
13048,28,55,23,27.11755771197803,86.15351597573031,6.307680307641656,49.007221126741825,Himachal Pradesh,mungbean
13049,28,58,18,27.470296980510472,88.60249318449401,6.372646429692359,43.63027765700612,Maharashtra,mungbean
13050,8,44,16,29.051619550255275,86.8605776131802,6.499207581237087,59.820320717315646,Himachal Pradesh,mungbean
13051,22,42,19,29.06681839578899,81.47061725970318,6.367924644628102,51.10272063886444,Himachal Pradesh,mungbean
13052,10,42,23,29.127855391294048,88.29323187891481,6.358197051200517,49.683244249226355,Maharashtra,mungbean
13053,28,44,23,29.87923315985693,84.34965798107302,6.641831359048882,43.6186269862956,Himachal Pradesh,mungbean
13054,3,48,20,28.41098240146182,88.2221206582755,6.292597122675476,50.64496911823746,Jammu and Kashmir,mungbean
13055,19,59,20,28.341718956828387,86.48917335737866,6.509768770800959,37.50790216225631,Himachal Pradesh,mungbean
13056,32,58,17,29.765731276641294,80.16469935290205,6.545673765427162,53.44861086027466,Himachal Pradesh,mungbean
13057,14,46,15,29.75961922526447,81.21938085862938,6.5662540809989,52.45941386488438,Maharashtra,mungbean
13058,19,36,16,28.653339867844686,87.37362032652847,6.279810701732926,56.62489632340129,Himachal Pradesh,mungbean
13059,36,37,17,29.85870911767204,86.6986071211302,6.481377741679798,38.20851803282737,Maharashtra,mungbean
13060,31,59,21,29.013084140050683,81.07894297709956,6.666993931548663,43.17645311756329,Jammu and Kashmir,mungbean
13061,8,47,16,29.08948844981435,87.50995976663305,6.269610009225423,44.36807922304528,Jammu and Kashmir,mungbean
13062,1,38,24,28.73235913978998,86.39345357914603,6.246972531205633,37.55945979465827,Maharashtra,mungbean
13063,28,46,15,27.03290692398361,89.50298737007653,6.3326419023650224,45.17046345075084,Jammu and Kashmir,mungbean
13064,12,42,20,28.08193684625848,84.90395444817992,6.874740446045299,38.32170716556876,Jammu and Kashmir,mungbean
13065,2,45,24,28.304595635639863,80.15106312289755,6.59689993212296,41.3282090373119,Jammu and Kashmir,mungbean
13066,33,58,15,29.289537599587376,80.55552973689986,7.071889340055961,46.234897130589886,Maharashtra,mungbean
13067,15,56,16,27.578832241113094,84.02621934823941,6.507208639835461,47.75769928578064,Jammu and Kashmir,mungbean
13068,39,52,22,27.304242871957964,86.2109726311185,7.058711732667655,44.87737637321554,Jammu and Kashmir,mungbean
13069,39,42,22,29.74984778410339,86.41760224107026,6.333094910616189,50.70300139308957,Himachal Pradesh,mungbean
13070,11,43,18,29.752966849117612,80.39633727210693,6.906086974943555,58.74327123313785,Jammu and Kashmir,mungbean
13071,4,53,23,28.583333774990386,88.63639537784245,6.953071014206137,39.989204173394455,Jammu and Kashmir,mungbean
13072,18,59,19,27.94171788107171,80.15997992634956,6.94468087074933,55.82067890680971,Jammu and Kashmir,mungbean
13073,7,50,21,27.120231236067994,86.13713974663443,6.812741054466116,55.55996231608417,Himachal Pradesh,mungbean
13074,30,49,23,29.504983505206262,80.56728426961746,6.729298550294791,58.85683332490143,Himachal Pradesh,mungbean
13075,28,43,21,29.026733890337578,84.37456568543462,6.356768591239769,52.12977548231583,Maharashtra,mungbean
13076,37,39,21,29.03927074089664,83.65958576294146,6.970624807552402,38.20841867528413,Himachal Pradesh,mungbean
13077,5,39,23,28.152661803594636,87.11965645702178,6.444166549066582,43.46264603462414,Jammu and Kashmir,mungbean
13078,7,53,24,28.88616530899856,81.33046171011453,6.752177645231351,36.80525001307008,Maharashtra,mungbean
13079,16,44,22,28.58008505444498,87.1283685282572,6.468922214987475,42.329696341142565,Maharashtra,mungbean
13080,28,37,24,28.341218041927068,82.77413312644282,6.479636209664249,37.01129516078788,Himachal Pradesh,mungbean
13081,12,36,17,28.96353975108538,88.10214085189668,6.220127984447483,48.653785486654655,Himachal Pradesh,mungbean
13082,39,39,21,29.875134666184383,83.87457532071878,6.256526000554441,45.76128674084967,Jammu and Kashmir,mungbean
13083,28,51,16,29.158078429468905,83.89272209342684,6.631256661315094,44.23145482490122,Himachal Pradesh,mungbean
13084,17,37,17,27.320811625731373,80.37874365031011,6.567919582807306,39.337228612712266,Himachal Pradesh,mungbean
13085,30,38,23,27.740556853480008,83.86401605685737,6.575580454687117,51.56918923216541,Maharashtra,mungbean
13086,15,58,24,27.658574168120456,86.56909611132355,7.159084033676931,38.48296554517656,Jammu and Kashmir,mungbean
13087,27,46,15,29.456566473354805,88.17709861070782,6.94270073950438,40.09919951787462,Himachal Pradesh,mungbean
13088,15,59,22,29.12907012553996,88.26616890241307,7.121279753770271,41.129897315789975,Jammu and Kashmir,mungbean
13089,33,50,18,29.46901060003574,80.98758316376356,6.7417897638312105,39.458412779889386,Himachal Pradesh,mungbean
13090,25,40,19,27.882297528930064,89.97713520551756,6.423406452466397,41.8666130027395,Maharashtra,mungbean
13091,24,56,21,29.109480288654456,84.30288757491545,6.548341753112986,37.88499328501679,Himachal Pradesh,mungbean
13092,22,49,20,27.43129815977419,86.41148332493154,7.021357309179798,41.88470402565093,Himachal Pradesh,mungbean
13093,3,37,19,28.046417937692734,80.3936269850964,6.414421496316008,37.64887810789401,Maharashtra,mungbean
13094,21,45,24,27.95774202431785,83.96576551235202,6.792048535853274,38.66819564956197,Jammu and Kashmir,mungbean
13095,1,43,22,29.184900298742548,89.92149382770859,6.638906419555537,59.55445037128641,Jammu and Kashmir,mungbean
13096,39,52,17,27.334194297977312,83.68206147972357,7.127405655196313,45.63073775367212,Himachal Pradesh,mungbean
13097,11,39,24,29.432259010941497,82.27673382953719,6.720390557709132,54.53589105939206,Himachal Pradesh,mungbean
13098,33,51,23,29.832623425125515,89.72519209809916,6.700025436838362,51.47598017883571,Jammu and Kashmir,mungbean
13099,34,48,22,29.46131294544065,86.29414245757997,6.798783113690173,49.86641568902185,Jammu and Kashmir,mungbean
13100,26,35,16,28.49622726665065,83.51700065778434,6.231642306659002,58.23121442545562,Jammu and Kashmir,mungbean
13101,8,59,21,27.3340274398741,88.48846417792913,7.077005537380308,56.00731739640417,Jammu and Kashmir,mungbean
13102,28,57,21,27.342346028954786,87.23713524916192,6.6145714015972805,53.22186056350664,Maharashtra,mungbean
13103,8,56,16,29.352283450696707,87.1689841119562,7.166247142382073,56.45513606605414,Jammu and Kashmir,mungbean
13104,36,39,16,28.58863771656797,81.34097719493171,6.977020964788931,49.02909939617782,Himachal Pradesh,mungbean
13105,37,43,16,29.618586422422204,81.55534415209672,6.904102441565661,49.69540246489077,Jammu and Kashmir,mungbean
13106,18,39,18,27.52598519167006,87.63184425573874,6.998562206935806,56.53289483436275,Maharashtra,mungbean
13107,39,36,24,27.697610694548366,82.96197423559128,6.547018902979125,58.93997435772769,Jammu and Kashmir,mungbean
13108,20,48,24,27.12322866258504,88.06125567160123,7.026021777789361,55.52421020287986,Jammu and Kashmir,mungbean
13109,6,48,23,27.525371891942175,81.64940402118873,7.19189502568529,50.17532443298863,Himachal Pradesh,mungbean
13110,19,51,15,27.311659702173003,86.50404928482455,7.1013242883089305,42.77591981363781,Maharashtra,mungbean
13111,7,54,22,29.734776789154207,86.77640132953472,6.323733088139119,46.29649212685122,Maharashtra,mungbean
13112,37,41,23,28.682472403941482,84.40331470966738,6.88514300965362,43.76471006896336,Maharashtra,mungbean
13113,9,36,19,28.75279078038553,80.56174589120306,6.394878853295764,42.96996037725063,Himachal Pradesh,mungbean
13114,17,42,18,27.06458899686389,81.68426219170556,6.668123489204965,57.06779112077713,Jammu and Kashmir,mungbean
13115,24,37,16,28.16461655240584,88.54071174282433,6.403609088825716,56.515194895361624,Maharashtra,mungbean
13116,28,45,23,28.881569035379677,80.90337873914484,7.009508604112005,46.753124430760664,Jammu and Kashmir,mungbean
13117,38,55,18,27.645999385293788,89.48649745853982,6.630232538623606,58.08520453251544,Maharashtra,mungbean
13118,1,38,24,29.066964447988134,83.27496736019604,6.271944563336611,59.15023271214645,Himachal Pradesh,mungbean
